zip_code,zip_city,municipal_code,municipal_number
2730,LUNNER,3054,LUNNER
2740,ROA,3054,LUNNER
2742,GRUA,3054,LUNNER
2743,HARESTUA,3054,LUNNER
2750,GRAN,3446,GRAN
2760,BRANDBU,3446,GRAN
2770,JAREN,3446,GRAN
2801,GJØVIK,3407,GJØVIK
2802,GJØVIK,3407,GJØVIK
2803,GJØVIK,3407,GJØVIK
2804,GJØVIK,3407,GJØVIK
2805,GJØVIK,3407,GJØVIK
2806,GJØVIK,3407,GJØVIK
2807,HUNNDALEN,3407,GJØVIK
2808,GJØVIK,3407,GJØVIK
2809,GJØVIK,3407,GJØVIK
2810,GJØVIK,3407,GJØVIK
2811,HUNNDALEN,3407,GJØVIK
2812,GJØVIK,3407,GJØVIK
2815,GJØVIK,3407,GJØVIK
2816,GJØVIK,3407,GJØVIK
2817,GJØVIK,3407,GJØVIK
2818,GJØVIK,3407,GJØVIK
2819,GJØVIK,3407,GJØVIK
2820,NORDRE TOTEN,3442,ØSTRE TOTEN
2821,GJØVIK,3407,GJØVIK
2822,BYBRUA,3407,GJØVIK
2825,GJØVIK,3407,GJØVIK
2827,HUNNDALEN,3407,GJØVIK
2830,RAUFOSS,3443,VESTRE TOTEN
2831,RAUFOSS,3443,VESTRE TOTEN
2832,BIRI,3407,GJØVIK
2833,RAUFOSS,3443,VESTRE TOTEN
2834,RAUFOSS,3443,VESTRE TOTEN
2835,RAUFOSS,3443,VESTRE TOTEN
2836,BIRI,3407,GJØVIK
2837,BIRISTRAND,3407,GJØVIK
2838,SNERTINGDAL,3407,GJØVIK
2839,ØVRE SNERTINGDAL,3407,GJØVIK
2840,REINSVOLL,3443,VESTRE TOTEN
2841,SNERTINGDAL,3407,GJØVIK
2843,EINA,3443,VESTRE TOTEN
2844,KOLBU,3442,ØSTRE TOTEN
2845,BØVERBRU,3443,VESTRE TOTEN
2846,BØVERBRU,3443,VESTRE TOTEN
2847,KOLBU,3442,ØSTRE TOTEN
2848,SKREIA,3442,ØSTRE TOTEN
2849,KAPP,3442,ØSTRE TOTEN
2850,LENA,3442,ØSTRE TOTEN
2851,LENA,3442,ØSTRE TOTEN
2853,REINSVOLL,3443,VESTRE TOTEN
2854,EINA,3443,VESTRE TOTEN
2857,SKREIA,3442,ØSTRE TOTEN
2858,KAPP,3442,ØSTRE TOTEN
2860,HOV,3447,SØNDRE LAND
2861,LANDÅSBYGDA,3447,SØNDRE LAND
2862,FLUBERG,3447,SØNDRE LAND
2863,VESTSIDA,3447,SØNDRE LAND
2864,FALL,3447,SØNDRE LAND
2866,ENGER,3447,SØNDRE LAND
2867,HOV,3447,SØNDRE LAND
2870,DOKKA,3448,NORDRE LAND
2879,ODNES,3447,SØNDRE LAND
2880,NORD-TORPA,3448,NORDRE LAND
2881,AUST-TORPA,3448,NORDRE LAND
2882,DOKKA,3448,NORDRE LAND
2890,ETNEDAL,3450,ETNEDAL
2893,ETNEDAL,3450,ETNEDAL
2900,FAGERNES,3451,NORD-AURDAL
2901,FAGERNES,3451,NORD-AURDAL
2907,LEIRA I VALDRES,3451,NORD-AURDAL
2909,AURDAL,3451,NORD-AURDAL
2910,AURDAL,3451,NORD-AURDAL
2917,SKRAUTVÅL,3451,NORD-AURDAL
2918,ULNES,3451,NORD-AURDAL
2920,LEIRA I VALDRES,3451,NORD-AURDAL
2923,TISLEIDALEN,3451,NORD-AURDAL
2929,BAGN,3449,SØR-AURDAL
2930,BAGN,3449,SØR-AURDAL
2933,REINLI,3449,SØR-AURDAL
2936,BEGNADALEN,3449,SØR-AURDAL
2937,BEGNA,3449,SØR-AURDAL
2939,HEGGENES,3453,ØYSTRE SLIDRE
2940,HEGGENES,3453,ØYSTRE SLIDRE
2943,ROGNE,3453,ØYSTRE SLIDRE
2950,SKAMMESTEIN,3453,ØYSTRE SLIDRE
2952,BEITO,3453,ØYSTRE SLIDRE
2953,BEITOSTØLEN,3453,ØYSTRE SLIDRE
2954,BEITOSTØLEN,3453,ØYSTRE SLIDRE
2959,RØN,3452,VESTRE SLIDRE
2960,RØN,3452,VESTRE SLIDRE
2965,SLIDRE,3452,VESTRE SLIDRE
2966,SLIDRE,3452,VESTRE SLIDRE
2967,LOMEN,3452,VESTRE SLIDRE
2972,RYFOSS,3454,VANG
2973,RYFOSS,3454,VANG
2974,VANG I VALDRES,3454,VANG
2975,VANG I VALDRES,3454,VANG
2977,ØYE,3454,VANG
2985,TYINKRYSSET,3454,VANG
3001,DRAMMEN,3005,DRAMMEN
3002,DRAMMEN,3005,DRAMMEN
3003,DRAMMEN,3005,DRAMMEN
3004,DRAMMEN,3005,DRAMMEN
3005,DRAMMEN,3005,DRAMMEN
3006,DRAMMEN,3005,DRAMMEN
3007,DRAMMEN,3005,DRAMMEN
3008,DRAMMEN,3005,DRAMMEN
3009,DRAMMEN,3005,DRAMMEN
3010,DRAMMEN,3005,DRAMMEN
3011,DRAMMEN,3005,DRAMMEN
3012,DRAMMEN,3005,DRAMMEN
3013,DRAMMEN,3005,DRAMMEN
3014,DRAMMEN,3005,DRAMMEN
3015,DRAMMEN,3005,DRAMMEN
3016,DRAMMEN,3005,DRAMMEN
3017,DRAMMEN,3005,DRAMMEN
3018,DRAMMEN,3005,DRAMMEN
3019,DRAMMEN,3005,DRAMMEN
3021,DRAMMEN,3005,DRAMMEN
3022,DRAMMEN,3005,DRAMMEN
3023,DRAMMEN,3005,DRAMMEN
3024,DRAMMEN,3005,DRAMMEN
3025,DRAMMEN,3005,DRAMMEN
3026,DRAMMEN,3005,DRAMMEN
3027,DRAMMEN,3005,DRAMMEN
3028,DRAMMEN,3005,DRAMMEN
3029,DRAMMEN,3005,DRAMMEN
3030,DRAMMEN,3005,DRAMMEN
3031,DRAMMEN,3005,DRAMMEN
3032,DRAMMEN,3005,DRAMMEN
3033,DRAMMEN,3005,DRAMMEN
3034,DRAMMEN,3005,DRAMMEN
3035,DRAMMEN,3005,DRAMMEN
3036,DRAMMEN,3005,DRAMMEN
3037,DRAMMEN,3005,DRAMMEN
3038,DRAMMEN,3005,DRAMMEN
3039,DRAMMEN,3005,DRAMMEN
3040,DRAMMEN,3005,DRAMMEN
3041,DRAMMEN,3005,DRAMMEN
3042,DRAMMEN,3005,DRAMMEN
3043,DRAMMEN,3005,DRAMMEN
3044,DRAMMEN,3005,DRAMMEN
3045,DRAMMEN,3005,DRAMMEN
3046,DRAMMEN,3005,DRAMMEN
3047,DRAMMEN,3005,DRAMMEN
3048,DRAMMEN,3005,DRAMMEN
3050,MJØNDALEN,3005,DRAMMEN
3051,MJØNDALEN,3005,DRAMMEN
3053,STEINBERG,3005,DRAMMEN
3054,KROKSTADELVA,3005,DRAMMEN
3055,KROKSTADELVA,3005,DRAMMEN
3056,SOLBERGELVA,3005,DRAMMEN
3057,SOLBERGELVA,3005,DRAMMEN
3058,SOLBERGMOEN,3005,DRAMMEN
3060,SVELVIK,3005,DRAMMEN
3061,SVELVIK,3005,DRAMMEN
3063,DRAMMEN,3005,DRAMMEN
3064,DRAMMEN,3005,DRAMMEN
3065,DRAMMEN,3005,DRAMMEN
3066,DRAMMEN,3005,DRAMMEN
3070,SANDE I VESTFOLD,3802,HOLMESTRAND
3071,SANDE I VESTFOLD,3802,HOLMESTRAND
3072,SANDE I VESTFOLD,3802,HOLMESTRAND
3073,SANDE I VESTFOLD,3802,HOLMESTRAND
3074,SANDE I VESTFOLD,3802,HOLMESTRAND
3075,BERGER,3005,DRAMMEN
3076,SANDE I VESTFOLD,3802,HOLMESTRAND
3077,SANDE I VESTFOLD,3802,HOLMESTRAND
3080,HOLMESTRAND,3802,HOLMESTRAND
3081,HOLMESTRAND,3802,HOLMESTRAND
3082,HOLMESTRAND,3802,HOLMESTRAND
3083,HOLMESTRAND,3802,HOLMESTRAND
3084,HOLMESTRAND,3802,HOLMESTRAND
3085,HOLMESTRAND,3802,HOLMESTRAND
3086,HOLMESTRAND,3802,HOLMESTRAND
3087,HOLMESTRAND,3802,HOLMESTRAND
3088,HOLMESTRAND,3802,HOLMESTRAND
3089,HOLMESTRAND,3802,HOLMESTRAND
3090,HOF,3802,HOLMESTRAND
3091,HOF,3802,HOLMESTRAND
3092,SUNDBYFOSS,3802,HOLMESTRAND
3095,EIDSFOSS,3802,HOLMESTRAND
3101,TØNSBERG,3803,TØNSBERG
3103,TØNSBERG,3803,TØNSBERG
3104,TØNSBERG,3803,TØNSBERG
3105,TØNSBERG,3803,TØNSBERG
3106,NØTTERØY,3811,FÆRDER
3107,SEM,3803,TØNSBERG
3108,VEAR,3803,TØNSBERG
3109,TØNSBERG,3803,TØNSBERG
3110,TØNSBERG,3803,TØNSBERG
3111,TØNSBERG,3803,TØNSBERG
3112,TØNSBERG,3803,TØNSBERG
3113,TØNSBERG,3803,TØNSBERG
3114,TØNSBERG,3803,TØNSBERG
3115,TØNSBERG,3803,TØNSBERG
3116,TØNSBERG,3803,TØNSBERG
3117,TØNSBERG,3803,TØNSBERG
3118,TØNSBERG,3803,TØNSBERG
3119,TØNSBERG,3803,TØNSBERG
3120,NØTTERØY,3811,FÆRDER
3121,NØTTERØY,3811,FÆRDER
3122,TØNSBERG,3803,TØNSBERG
3123,TØNSBERG,3803,TØNSBERG
3124,TØNSBERG,3803,TØNSBERG
3125,TØNSBERG,3803,TØNSBERG
3126,TØNSBERG,3803,TØNSBERG
3127,TØNSBERG,3803,TØNSBERG
3128,NØTTERØY,3811,FÆRDER
3129,TØNSBERG,3803,TØNSBERG
3131,HUSØYSUND,3811,FÆRDER
3132,HUSØYSUND,3811,FÆRDER
3133,DUKEN,3811,FÆRDER
3134,TØNSBERG,3803,TØNSBERG
3135,TORØD,3811,FÆRDER
3137,TORØD,3811,FÆRDER
3138,SKALLESTAD,3811,FÆRDER
3139,SKALLESTAD,3811,FÆRDER
3140,NØTTERØY,3811,FÆRDER
3141,KJØPMANNSKJÆR,3811,FÆRDER
3142,VESTSKOGEN,3811,FÆRDER
3143,KJØPMANNSKJÆR,3811,FÆRDER
3144,VEIERLAND,3811,FÆRDER
3145,TJØME,3811,FÆRDER
3148,HVASSER,3811,FÆRDER
3150,TOLVSRØD,3803,TØNSBERG
3151,TOLVSRØD,3803,TØNSBERG
3152,TOLVSRØD,3803,TØNSBERG
3153,TOLVSRØD,3803,TØNSBERG
3154,TOLVSRØD,3803,TØNSBERG
3156,MELSOMVIK,3804,SANDEFJORD
3157,BARKÅKER,3803,TØNSBERG
3158,ANDEBU,3804,SANDEFJORD
3159,MELSOMVIK,3804,SANDEFJORD
3160,STOKKE,3804,SANDEFJORD
3161,STOKKE,3804,SANDEFJORD
3162,ANDEBU,3804,SANDEFJORD
3163,NØTTERØY,3811,FÆRDER
3164,REVETAL,3803,TØNSBERG
3165,TJØME,3811,FÆRDER
3166,TOLVSRØD,3803,TØNSBERG
3167,ÅSGÅRDSTRAND,3801,HORTEN
3168,MELSOMVIK,3804,SANDEFJORD
3169,STOKKE,3804,SANDEFJORD
3170,SEM,3803,TØNSBERG
3171,SEM,3803,TØNSBERG
3172,VEAR,3803,TØNSBERG
3173,VEAR,3803,TØNSBERG
3174,REVETAL,3803,TØNSBERG
3175,RAMNES,3803,TØNSBERG
3176,UNDRUMSDAL,3803,TØNSBERG
3177,VÅLE,3803,TØNSBERG
3178,VÅLE,3803,TØNSBERG
3179,ÅSGÅRDSTRAND,3801,HORTEN
3180,NYKIRKE,3801,HORTEN
3181,HORTEN,3801,HORTEN
3182,HORTEN,3801,HORTEN
3183,HORTEN,3801,HORTEN
3184,BORRE,3801,HORTEN
3185,SKOPPUM,3801,HORTEN
3186,HORTEN,3801,HORTEN
3187,HORTEN,3801,HORTEN
3188,HORTEN,3801,HORTEN
3189,HORTEN,3801,HORTEN
3191,HORTEN,3801,HORTEN
3192,HORTEN,3801,HORTEN
3193,HORTEN,3801,HORTEN
3194,HORTEN,3801,HORTEN
3195,SKOPPUM,3801,HORTEN
3196,HORTEN,3801,HORTEN
3197,NYKIRKE,3801,HORTEN
3199,BORRE,3801,HORTEN
3201,SANDEFJORD,3804,SANDEFJORD
3202,SANDEFJORD,3804,SANDEFJORD
3203,SANDEFJORD,3804,SANDEFJORD
3204,SANDEFJORD,3804,SANDEFJORD
3205,SANDEFJORD,3804,SANDEFJORD
3206,SANDEFJORD,3804,SANDEFJORD
3207,SANDEFJORD,3804,SANDEFJORD
3208,SANDEFJORD,3804,SANDEFJORD
3209,SANDEFJORD,3804,SANDEFJORD
3210,SANDEFJORD,3804,SANDEFJORD
3211,SANDEFJORD,3804,SANDEFJORD
3212,SANDEFJORD,3804,SANDEFJORD
3213,SANDEFJORD,3804,SANDEFJORD
3214,SANDEFJORD,3804,SANDEFJORD
3215,SANDEFJORD,3804,SANDEFJORD
3216,SANDEFJORD,3804,SANDEFJORD
3217,SANDEFJORD,3804,SANDEFJORD
3218,SANDEFJORD,3804,SANDEFJORD
3219,SANDEFJORD,3804,SANDEFJORD
3220,SANDEFJORD,3804,SANDEFJORD
3221,SANDEFJORD,3804,SANDEFJORD
3222,SANDEFJORD,3804,SANDEFJORD
3223,SANDEFJORD,3804,SANDEFJORD
3224,SANDEFJORD,3804,SANDEFJORD
3225,SANDEFJORD,3804,SANDEFJORD
3226,SANDEFJORD,3804,SANDEFJORD
3227,SANDEFJORD,3804,SANDEFJORD
3228,SANDEFJORD,3804,SANDEFJORD
3229,SANDEFJORD,3804,SANDEFJORD
3230,SANDEFJORD,3804,SANDEFJORD
3231,SANDEFJORD,3804,SANDEFJORD
3232,SANDEFJORD,3804,SANDEFJORD
3233,SANDEFJORD,3804,SANDEFJORD
3234,SANDEFJORD,3804,SANDEFJORD
3235,SANDEFJORD,3804,SANDEFJORD
3236,SANDEFJORD,3804,SANDEFJORD
3237,SANDEFJORD,3804,SANDEFJORD
3238,SANDEFJORD,3804,SANDEFJORD
3239,SANDEFJORD,3804,SANDEFJORD
3240,SANDEFJORD,3804,SANDEFJORD
3241,SANDEFJORD,3804,SANDEFJORD
3242,SANDEFJORD,3804,SANDEFJORD
3243,KODAL,3804,SANDEFJORD
3244,SANDEFJORD,3804,SANDEFJORD
3245,KODAL,3804,SANDEFJORD
3246,SANDEFJORD,3804,SANDEFJORD
3247,SANDEFJORD,3804,SANDEFJORD
3248,SANDEFJORD,3804,SANDEFJORD
3249,SANDEFJORD,3804,SANDEFJORD
3251,LARVIK,3805,LARVIK
3252,LARVIK,3805,LARVIK
3253,LARVIK,3805,LARVIK
3254,LARVIK,3805,LARVIK
3255,LARVIK,3805,LARVIK
3256,LARVIK,3805,LARVIK
3257,LARVIK,3805,LARVIK
3258,LARVIK,3805,LARVIK
3259,LARVIK,3805,LARVIK
3260,LARVIK,3805,LARVIK
3261,LARVIK,3805,LARVIK
3262,LARVIK,3805,LARVIK
3263,LARVIK,3805,LARVIK
3264,LARVIK,3805,LARVIK
3265,LARVIK,3805,LARVIK
3267,LARVIK,3805,LARVIK
3268,LARVIK,3805,LARVIK
3269,LARVIK,3805,LARVIK
3270,LARVIK,3805,LARVIK
3271,LARVIK,3805,LARVIK
3274,LARVIK,3805,LARVIK
3275,SVARSTAD,3805,LARVIK
3276,SVARSTAD,3805,LARVIK
3277,STEINSHOLT,3805,LARVIK
3280,TJODALYNG,3805,LARVIK
3281,TJODALYNG,3805,LARVIK
3282,KVELDE,3805,LARVIK
3284,KVELDE,3805,LARVIK
3285,LARVIK,3805,LARVIK
3290,STAVERN,3805,LARVIK
3291,STAVERN,3805,LARVIK
3292,STAVERN,3805,LARVIK
3294,STAVERN,3805,LARVIK
3295,HELGEROA,3805,LARVIK
3296,NEVLUNGHAVN,3805,LARVIK
3297,HELGEROA,3805,LARVIK
3300,HOKKSUND,3048,ØVRE EIKER
3301,HOKKSUND,3048,ØVRE EIKER
3302,HOKKSUND,3048,ØVRE EIKER
3303,HOKKSUND,3048,ØVRE EIKER
3320,VESTFOSSEN,3048,ØVRE EIKER
3321,VESTFOSSEN,3048,ØVRE EIKER
3322,FISKUM,3048,ØVRE EIKER
3330,SKOTSELV,3048,ØVRE EIKER
3331,SKOTSELV,3048,ØVRE EIKER
3340,ÅMOT,3047,MODUM
3341,ÅMOT,3047,MODUM
3342,ÅMOT,3047,MODUM
3350,PRESTFOSS,3045,SIGDAL
3351,PRESTFOSS,3045,SIGDAL
3355,SOLUMSMOEN,3045,SIGDAL
3357,EGGEDAL,3045,SIGDAL
3358,NEDRE EGGEDAL,3045,SIGDAL
3359,EGGEDAL,3045,SIGDAL
3360,GEITHUS,3047,MODUM
3361,GEITHUS,3047,MODUM
3370,VIKERSUND,3047,MODUM
3371,VIKERSUND,3047,MODUM
3401,LIER,3049,LIER
3402,LIER,3049,LIER
3403,LIER,3049,LIER
3404,LIER,3049,LIER
3405,LIER,3049,LIER
3406,TRANBY,3049,LIER
3407,TRANBY,3049,LIER
3408,TRANBY,3049,LIER
3409,TRANBY,3049,LIER
3410,SYLLING,3049,LIER
3411,SYLLING,3049,LIER
3412,LIERSTRANDA,3049,LIER
3413,LIER,3049,LIER
3414,LIERSTRANDA,3049,LIER
3420,LIERSKOGEN,3049,LIER
3421,LIERSKOGEN,3049,LIER
3425,REISTAD,3049,LIER
3426,GULLAUG,3049,LIER
3427,GULLAUG,3049,LIER
3428,GULLAUG,3049,LIER
3430,SPIKKESTAD,3025,ASKER
3431,SPIKKESTAD,3025,ASKER
3440,RØYKEN,3025,ASKER
3441,RØYKEN,3025,ASKER
3442,HYGGEN,3025,ASKER
3470,SLEMMESTAD,3025,ASKER
3471,SLEMMESTAD,3025,ASKER
3472,BØDALEN,3025,ASKER
3474,ÅROS,3025,ASKER
3475,SÆTRE,3025,ASKER
3476,SÆTRE,3025,ASKER
3477,BÅTSTØ,3025,ASKER
3478,NÆRSNES,3025,ASKER
3479,NÆRSNES,3025,ASKER
3480,FILTVET,3025,ASKER
3481,TOFTE,3025,ASKER
3482,TOFTE,3025,ASKER
3483,KANA,3025,ASKER
3484,HOLMSBU,3025,ASKER
3485,FILTVET,3025,ASKER
3490,KLOKKARSTUA,3025,ASKER
3501,HØNEFOSS,3007,RINGERIKE
3502,HØNEFOSS,3007,RINGERIKE
3503,HØNEFOSS,3007,RINGERIKE
3504,HØNEFOSS,3007,RINGERIKE
3507,HØNEFOSS,3007,RINGERIKE
3510,HØNEFOSS,3007,RINGERIKE
3511,HØNEFOSS,3007,RINGERIKE
3512,HØNEFOSS,3007,RINGERIKE
3513,HØNEFOSS,3007,RINGERIKE
3514,HØNEFOSS,3007,RINGERIKE
3515,HØNEFOSS,3007,RINGERIKE
3516,HØNEFOSS,3007,RINGERIKE
3517,HØNEFOSS,3007,RINGERIKE
3518,HØNEFOSS,3007,RINGERIKE
3519,HØNEFOSS,3007,RINGERIKE
3520,JEVNAKER,3053,JEVNAKER
3521,JEVNAKER,3053,JEVNAKER
3522,BJONEROA,3446,GRAN
3523,NES I ÅDAL,3007,RINGERIKE
3524,NES I ÅDAL,3007,RINGERIKE
3525,HALLINGBY,3007,RINGERIKE
3526,HALLINGBY,3007,RINGERIKE
3527,BJONEROA,3446,GRAN
3528,HEDALEN,3449,SØR-AURDAL
3529,RØYSE,3038,HOLE
3530,RØYSE,3038,HOLE
3531,KROKKLEIVA,3038,HOLE
3532,TYRISTRAND,3007,RINGERIKE
3533,TYRISTRAND,3007,RINGERIKE
3534,SOKNA,3007,RINGERIKE
3535,KRØDEREN,3046,KRØDSHERAD
3536,NORESUND,3046,KRØDSHERAD
3537,KRØDEREN,3046,KRØDSHERAD
3538,SOLLIHØGDA,3038,HOLE
3539,FLÅ,3039,FLÅ
3540,NESBYEN,3040,NESBYEN
3541,NESBYEN,3040,NESBYEN
3543,NORESUND,3046,KRØDSHERAD
3544,TUNHOVD,3052,NORE OG UVDAL
3545,FLÅ,3039,FLÅ
3550,GOL,3041,GOL
3551,GOL,3041,GOL
3560,HEMSEDAL,3042,HEMSEDAL
3561,HEMSEDAL,3042,HEMSEDAL
3570,ÅL,3043,ÅL
3571,ÅL,3043,ÅL
3575,HOL,3044,HOL
3576,HOL,3044,HOL
3577,HOVET,3044,HOL
3579,TORPO,3043,ÅL
3580,GEILO,3044,HOL
3581,GEILO,3044,HOL
3588,DAGALI,3044,HOL
3593,USTAOSET,3044,HOL
3595,HAUGASTØL,3044,HOL
3601,KONGSBERG,3006,KONGSBERG
3602,KONGSBERG,3006,KONGSBERG
3603,KONGSBERG,3006,KONGSBERG
3604,KONGSBERG,3006,KONGSBERG
3605,KONGSBERG,3006,KONGSBERG
3606,KONGSBERG,3006,KONGSBERG
3607,KONGSBERG,3006,KONGSBERG
3608,HEISTADMOEN,3006,KONGSBERG
3609,KONGSBERG,3006,KONGSBERG
3610,KONGSBERG,3006,KONGSBERG
3611,KONGSBERG,3006,KONGSBERG
3612,KONGSBERG,3006,KONGSBERG
3613,KONGSBERG,3006,KONGSBERG
3614,KONGSBERG,3006,KONGSBERG
3615,KONGSBERG,3006,KONGSBERG
3616,KONGSBERG,3006,KONGSBERG
3617,KONGSBERG,3006,KONGSBERG
3618,SKOLLENBORG,3006,KONGSBERG
3619,SKOLLENBORG,3006,KONGSBERG
3620,FLESBERG,3050,FLESBERG
3621,LAMPELAND,3050,FLESBERG
3622,SVENE,3050,FLESBERG
3623,LAMPELAND,3050,FLESBERG
3624,LYNGDAL I NUMEDAL,3050,FLESBERG
3625,SKOLLENBORG,3006,KONGSBERG
3626,ROLLAG,3051,ROLLAG
3627,VEGGLI,3051,ROLLAG
3628,VEGGLI,3051,ROLLAG
3629,NORE,3052,NORE OG UVDAL
3630,RØDBERG,3052,NORE OG UVDAL
3631,RØDBERG,3052,NORE OG UVDAL
3632,UVDAL,3052,NORE OG UVDAL
3634,NORE,3052,NORE OG UVDAL
3646,HVITTINGFOSS,3006,KONGSBERG
3647,HVITTINGFOSS,3006,KONGSBERG
3648,PASSEBEKK,3006,KONGSBERG
3650,TINN AUSTBYGD,3818,TINN
3652,HOVIN I TELEMARK,3818,TINN
3656,ATRÅ,3818,TINN
3658,MILAND,3818,TINN
3660,RJUKAN,3818,TINN
3661,RJUKAN,3818,TINN
3665,SAULAND,3819,HJARTDAL
3666,ATRÅ,3818,TINN
3671,NOTODDEN,3808,NOTODDEN
3672,NOTODDEN,3808,NOTODDEN
3673,NOTODDEN,3808,NOTODDEN
3674,NOTODDEN,3808,NOTODDEN
3675,NOTODDEN,3808,NOTODDEN
3676,NOTODDEN,3808,NOTODDEN
3677,NOTODDEN,3808,NOTODDEN
3678,NOTODDEN,3808,NOTODDEN
3679,NOTODDEN,3808,NOTODDEN
3680,NOTODDEN,3808,NOTODDEN
3681,NOTODDEN,3808,NOTODDEN
3683,NOTODDEN,3808,NOTODDEN
3684,NOTODDEN,3808,NOTODDEN
3690,HJARTDAL,3819,HJARTDAL
3691,GRANSHERAD,3808,NOTODDEN
3692,SAULAND,3819,HJARTDAL
3697,TUDDAL,3819,HJARTDAL
3701,SKIEN,3807,SKIEN
3702,SKIEN,3807,SKIEN
3703,SKIEN,3807,SKIEN
3704,SKIEN,3807,SKIEN
3705,SKIEN,3807,SKIEN
3707,SKIEN,3807,SKIEN
3710,SKIEN,3807,SKIEN
3711,SKIEN,3807,SKIEN
3712,SKIEN,3807,SKIEN
3713,SKIEN,3807,SKIEN
3714,SKIEN,3807,SKIEN
3715,SKIEN,3807,SKIEN
3716,SKIEN,3807,SKIEN
3717,SKIEN,3807,SKIEN
3718,SKIEN,3807,SKIEN
3719,SKIEN,3807,SKIEN
3720,SKIEN,3807,SKIEN
3721,SKIEN,3807,SKIEN
3722,SKIEN,3807,SKIEN
3723,SKIEN,3807,SKIEN
3724,SKIEN,3807,SKIEN
3725,SKIEN,3807,SKIEN
3726,SKIEN,3807,SKIEN
3727,SKIEN,3807,SKIEN
3728,SKIEN,3807,SKIEN
3729,SKIEN,3807,SKIEN
3730,SKIEN,3807,SKIEN
3731,SKIEN,3807,SKIEN
3732,SKIEN,3807,SKIEN
3733,SKIEN,3807,SKIEN
3734,SKIEN,3807,SKIEN
3735,SKIEN,3807,SKIEN
3736,SKIEN,3807,SKIEN
3737,SKIEN,3807,SKIEN
3738,SKIEN,3807,SKIEN
3739,SKIEN,3807,SKIEN
3740,SKIEN,3807,SKIEN
3741,SKIEN,3807,SKIEN
3742,SKIEN,3807,SKIEN
3743,SKIEN,3807,SKIEN
3744,SKIEN,3807,SKIEN
3746,SKIEN,3807,SKIEN
3747,SKIEN,3807,SKIEN
3748,SILJAN,3812,SILJAN
3749,SILJAN,3812,SILJAN
3750,DRANGEDAL,3815,DRANGEDAL
3753,TØRDAL,3815,DRANGEDAL
3760,NESLANDSVATN,3815,DRANGEDAL
3766,SANNIDAL,3814,KRAGERØ
3770,KRAGERØ,3814,KRAGERØ
3772,KRAGERØ,3814,KRAGERØ
3780,SKÅTØY,3814,KRAGERØ
3781,JOMFRULAND,3814,KRAGERØ
3783,KRAGERØ SKJÆRGÅRD,3814,KRAGERØ
3785,SKIEN,3807,SKIEN
3787,SKIEN,3807,SKIEN
3788,STABBESTAD,3814,KRAGERØ
3789,KRAGERØ,3814,KRAGERØ
3790,HELLE,3814,KRAGERØ
3791,KRAGERØ,3814,KRAGERØ
3792,SKIEN,3807,SKIEN
3793,SANNIDAL,3814,KRAGERØ
3794,HELLE,3814,KRAGERØ
3795,DRANGEDAL,3815,DRANGEDAL
3796,SKIEN,3807,SKIEN
3798,SKIEN,3807,SKIEN
3799,SKIEN,3807,SKIEN
3800,BØ I TELEMARK,3817,MIDT-TELEMARK
3801,BØ I TELEMARK,3817,MIDT-TELEMARK
3802,BØ I TELEMARK,3817,MIDT-TELEMARK
3803,BØ I TELEMARK,3817,MIDT-TELEMARK
3804,BØ I TELEMARK,3817,MIDT-TELEMARK
3805,BØ I TELEMARK,3820,SELJORD
3810,GVARV,3817,MIDT-TELEMARK
3811,HØRTE,3817,MIDT-TELEMARK
3812,AKKERHAUGEN,3817,MIDT-TELEMARK
3820,NORDAGUTU,3817,MIDT-TELEMARK
3825,LUNDE,3816,NOME
3830,ULEFOSS,3816,NOME
3831,ULEFOSS,3816,NOME
3832,LUNDE,3816,NOME
3833,BØ I TELEMARK,3817,MIDT-TELEMARK
3834,GVARV,3817,MIDT-TELEMARK
3835,SELJORD,3820,SELJORD
3836,KVITESEID,3821,KVITESEID
3840,SELJORD,3820,SELJORD
3841,FLATDAL,3820,SELJORD
3844,ÅMOTSDAL,3820,SELJORD
3848,MORGEDAL,3821,KVITESEID
3849,VRÅLIOSEN,3821,KVITESEID
3850,KVITESEID,3821,KVITESEID
3852,VRÅDAL,3821,KVITESEID
3853,VRÅDAL,3821,KVITESEID
3854,NISSEDAL,3822,NISSEDAL
3855,TREUNGEN,3822,NISSEDAL
3864,RAULAND,3825,VINJE
3870,FYRESDAL,3823,FYRESDAL
3880,DALEN,3824,TOKKE
3882,ÅMDALS VERK,3824,TOKKE
3883,TREUNGEN,3822,NISSEDAL
3884,RAULAND,3825,VINJE
3885,FYRESDAL,3823,FYRESDAL
3886,DALEN,3824,TOKKE
3887,VINJE,3825,VINJE
3888,EDLAND,3825,VINJE
3890,VINJE,3825,VINJE
3891,HØYDALSMO,3824,TOKKE
3893,VINJESVINGEN,3825,VINJE
3895,EDLAND,3825,VINJE
3901,PORSGRUNN,3806,PORSGRUNN
3902,PORSGRUNN,3806,PORSGRUNN
3903,PORSGRUNN,3806,PORSGRUNN
3904,PORSGRUNN,3806,PORSGRUNN
3905,PORSGRUNN,3806,PORSGRUNN
3906,PORSGRUNN,3806,PORSGRUNN
3910,PORSGRUNN,3806,PORSGRUNN
3911,PORSGRUNN,3806,PORSGRUNN
3912,PORSGRUNN,3806,PORSGRUNN
3913,PORSGRUNN,3806,PORSGRUNN
3914,PORSGRUNN,3806,PORSGRUNN
